"name";"id_in_source"
"Myosotis minutiflora Boiss. & Reut.";"266360"
"Myosotis scorpioides aggr.";"266850"
"Myosotis stricta Roem. & Schult.";"266900"
"Myosotis sylvatica aggr.";"267150"
"Myosoton aquaticum (L.) Moench";"267300"
"Myosurus minimus L.";"267400"
"Myricaria germanica (L.) Desv.";"267500"
"Myriophyllum alterniflorum DC.";"267600"
"Myriophyllum aquaticum (Vell.) Verdc.";"267650"
"Onosma helvetica (A. DC.) Boiss.";"277200"
"Myriophyllum heterophyllum Michx.";"267700"
"Myriophyllum spicatum L.";"267800"
"Myriophyllum verticillatum L.";"267900"
"Myrrhis odorata (L.) Scop.";"268000"
"Najas flexilis (Willd.) Rostk. & W. L. E. Schmidt";"268200"
"Najas marina L.";"268400"
"Najas minor All.";"268500"
"Narcissus ×incomparabilis Mill.";"269200"
"Narcissus poëticus aggr.";"268850"
"Narcissus pseudonarcissus L.";"268900"
"Nardus stricta L.";"269700"
"Nassella tenuissima (Trin.) Barkworth";"269750"
"Nasturtium officinale R. Br.";"269900"
"Nelumbo nucifera Gaertn.";"270000"
"Neottia nidus-avis (L.) Rich.";"270100"
"Nepeta ×faassenii Stearn";"270250"
"Nepeta cataria L.";"270200"
"Nepeta nepetella L.";"270300"
"Nepeta nuda L.";"270400"
"Nepeta racemosa Lam.";"270550"
"Neslia paniculata (L.) Desv.";"270695"
"Nicandra physalodes (L.) Gaertn.";"270900"
"Nicotiana rustica L.";"271000"
"Nicotiana tabacum L.";"271100"
"Nigella arvensis L.";"271300"
"Nigella damascena L.";"271400"
"Nigritella rhellicani aggr.";"271700"
"Nigritella rubra (Wettst.) K. Richt.";"271800"
"Nonea erecta Bernh.";"271900"
"Nonea lutea (Desr.) DC.";"272000"
"Notholaena marantae (L.) Desv.";"272200"
"Nuphar lutea (L.) Sm.";"272300"
"Nuphar pumila (Timm) DC.";"272400"
"Nymphaea alba L.";"272500"
"Nymphaea candida C. Presl";"272600"
"Nymphoides peltata (S. G. Gmel.) Kuntze";"272700"
"Ocimum basilicum L.";"272800"
"Odontites lanceolatus (Gaudin) Rchb.";"272900"
"Odontites luteus (L.) Clairv.";"273000"
"Odontites vernus aggr.";"273350"
"Odontites viscosus (L.) Clairv.";"273400"
"Oenanthe aquatica (L.) Poir.";"273600"
"Oenanthe fistulosa L.";"273700"
"Oenanthe lachenalii C. C. Gmel.";"273900"
"Oenanthe peucedanifolia Pollich";"274000"
"Oenothera biennis aggr.";"274102"
"Oenothera parviflora aggr.";"274700"
"Olea europaea L.";"275100"
"Omphalodes verna Moench";"275200"
"Onobrychis arenaria (Kit.) DC.";"275300"
"Onobrychis montana DC.";"275400"
"Onobrychis viciifolia Scop.";"275600"
"Ononis cristata Mill.";"275800"
"Ononis fruticosa L.";"276000"
"Ononis minutissima L.";"276050"
"Ononis natrix L.";"276100"
"Ononis pusilla L.";"276200"
"Ononis rotundifolia L.";"276500"
"Ononis spinosa aggr.";"276850"
"Onopordum acanthium L.";"276900"
"Onosma pseudoarenaria Schur";"277400"
"Ophioglossum vulgatum L.";"277900"
"Ophrys apifera Huds.";"277950"
"Ophrys benacensis (Reisigl) O. Danesch & al.";"278400"
"Ophrys holosericea (Burm. f.) Greuter";"278850"
"Ophrys insectifera L.";"279100"
"Ophrys scolopax Cav.";"279150"
"Ophrys sphegodes aggr.";"279300"
"Oplismenus undulatifolius (Ard.) Roem. & Schult.";"279400"
"Opuntia humifusa (Raf.) Raf.";"279590"
"Opuntia phaeacantha Engelm.";"279810"
"Orchis coriophora L.";"280000"
"Orchis italica Poir.";"280450"
"Orchis laxiflora Lam.";"280700"
"Orchis mascula (L.) L.";"280900"
"Orchis militaris L.";"281000"
"Origanum vulgare L.";"282600"
"Orchis pallens L.";"281200"
"Orchis palustris Jacq.";"281300"
"Orchis papilionacea L.";"281400"
"Orchis provincialis DC.";"281500"
"Orchis purpurea Huds.";"281600"
"Orchis simia Lam.";"281800"
"Orchis spitzelii W. D. J. Koch";"281900"
"Orchis tridentata Scop.";"282100"
"Orchis ustulata L.";"282200"
"Oreochloa disticha (Wulfen) Link";"282300"
"Oreopteris limbosperma (All.) Holub";"282400"
"Origanum majorana L.";"282500"
"Orlaya daucoides (L.) Greuter";"282650"
"Orlaya grandiflora (L.) Hoffm.";"282700"
"Ornithogalum boucheanum (Kunth) Asch.";"282900"
"Ornithogalum nutans L.";"283200"
"Ornithogalum pyrenaicum L.";"283350"
"Ornithogalum umbellatum aggr.";"283850"
"Ornithopus perpusillus L.";"283900"
"Orobanche alba Willd.";"284000"
"Orobanche alsatica Kirschl.";"284200"
"Orobanche amethystea Thuill.";"284300"
"Orobanche artemisiae-campestris Gaudin";"284500"
"Orobanche caryophyllacea Sm.";"284700"
"Orobanche cernua Loefl.";"284800"
"Orobanche elatior Sutton";"284900"
"Orobanche flava aggr.";"285000"
"Orobanche gracilis Sm.";"285100"
"Orobanche hederae Duby";"285200"
"Orobanche laserpitii-sileris Jord.";"285400"
"Orobanche lucorum F. W. Schultz";"285600"
"Orobanche lutea Baumg.";"285700"
"Orobanche minor Sm.";"285900"
"Orobanche picridis F. W. Schultz";"286000"
"Orobanche purpurea aggr.";"286150"
"Orobanche ramosa L.";"286200"
"Orobanche rapum-genistae Thuill.";"286300"
"Orobanche reticulata Wallr.";"286400"
"Orobanche salviae F. W. Schultz";"286500"
"Orobanche teucrii Holandre";"286600"
"Orthilia secunda (L.) House";"286800"
"Osmunda regalis L.";"287000"
"Ostrya carpinifolia Scop.";"287100"
"Osyris alba L.";"287200"
"Oxalis acetosella L.";"287300"
"Oxalis articulata Savigny";"287350"
"Oxalis corniculata L.";"287400"
"Oxalis dillenii Jacq.";"287500"
"Oxalis stricta L.";"287750"
"Oxyria digyna (L.) Hill";"288100"
"Oxytropis campestris (L.) DC.";"288200"
"Oxytropis fetida (Vill.) DC.";"288500"
"Oxytropis halleri W. D. J. Koch";"288700"
"Oxytropis helvetica Scheele";"289200"
"Oxytropis jacquinii Bunge";"289300"
"Oxytropis lapponica (Wahlenb.) J. Gay";"289400"
"Oxytropis neglecta Ten.";"289500"
"Oxytropis pilosa (L.) DC.";"289600"
"Paederota bonarota (L.) L.";"289900"
"Paeonia officinalis L.";"290000"
"Paliurus spina-christi Mill.";"290100"
"Panicum capillare aggr.";"290300"
"Panicum dichotomiflorum Michx.";"290400"
"Panicum miliaceum L.";"290600"
"Panicum repens L.";"290620"
"Papaver alpinum aggr.";"290650"
"Papaver apulum Ten.";"290700"
"Papaver argemone L.";"290800"
"Papaver croceum Ledeb.";"291000"
"Papaver dubium L.";"291095"
"Papaver hybridum L.";"291300"
"Papaver orientale L.";"291650"
"Papaver rhoeas L.";"291800"
"Papaver somniferum L.";"292000"
"Paradisea liliastrum (L.) Bertol.";"292100"
"Parietaria judaica L.";"292300"
"Parietaria officinalis L.";"292400"
"Paris quadrifolia L.";"292600"
"Parnassia palustris L.";"292700"
"Paronychia polygonifolia (Vill.) DC.";"292900"
"Parthenocissus quinquefolia aggr.";"293230"
"Parthenocissus tricuspidata (Siebold & Zucc.) Planch.";"293250"
"Paspalum dilatatum Poir.";"293260"
"Pastinaca sativa L.";"293295"
"Paulownia tomentosa (Thunb.) Steud.";"293550"
"Pedicularis acaulis Scop.";"293600"
"Pedicularis ascendens Gaudin";"293700"
"Pedicularis aspleniifolia Willd.";"293800"
"Pedicularis cenisia Gaudin";"293900"
"Pedicularis comosa L.";"294000"
"Pedicularis elongata A. Kern.";"294100"
"Pedicularis foliosa L.";"294200"
"Pedicularis gyroflexa Vill.";"294300"
"Pedicularis kerneri Dalla Torre";"294400"
"Pedicularis oederi Hornem.";"294500"
"Pedicularis palustris L.";"294600"
"Pedicularis recutita L.";"294700"
"Pedicularis rosea Wulfen";"294795"
"Pedicularis rostratocapitata Crantz";"295000"
"Pedicularis rostratospicata Crantz";"295100"
"Pedicularis sylvatica L.";"295300"
"Pedicularis tuberosa L.";"295400"
"Pedicularis verticillata L.";"295500"
"Pennisetum alopecuroides (L.) Spreng.";"295530"
"Perovskia atriplicifolia Benth.";"295650"
"Petasites albus (L.) Gaertn.";"295700"
"Petasites hybridus (L.) G. Gaertn. & al.";"295900"
"Petasites paradoxus (Retz.) Baumg.";"296000"
"Phyteuma betonicifolium Vill.";"300800"
"Petasites pyrenaicus (L.) G. López";"296050"
"Petrocallis pyrenaica (L.) R. Br.";"296100"
"Petrorhagia prolifera (L.) P. W. Ball & Heywood";"296200"
"Petrorhagia saxifraga (L.) Link";"296300"
"Petroselinum crispum (Mill.) Fuss";"296400"
"Peucedanum alsaticum L.";"296600"
"Peucedanum austriacum (Jacq.) W. D. J. Koch";"296700"
"Peucedanum carvifolia Vill.";"296800"
"Peucedanum cervaria (L.) Lapeyr.";"296900"
"Peucedanum officinale L.";"297000"
"Peucedanum oreoselinum (L.) Moench";"297100"
"Peucedanum ostruthium (L.) W. D. J. Koch";"297200"
"Peucedanum palustre (L.) Moench";"297300"
"Peucedanum schottii DC.";"297500"
"Peucedanum venetum (Spreng.) W. D. J. Koch";"297600"
"Picris hieracioides L.";"303100"
"Peucedanum verticillare (L.) Mert. & W. D. J. Koch";"297700"
"Phacelia tanacetifolia Benth.";"297800"
"Phalaris arundinacea L.";"297900"
"Phalaris canariensis L.";"298100"
"Phaseolus coccineus L.";"298200"
"Phaseolus vulgaris L.";"298300"
"Phegopteris connectilis (Michx.) Watt";"298400"
"Philadelphus coronarius L.";"298500"
"Phillyrea latifolia L.";"298600"
"Phleum alpinum aggr.";"298900"
"Phleum arenarium L.";"299200"
"Phleum hirsutum Honck.";"299600"
"Phleum paniculatum Huds.";"299800"
"Phleum phleoides (L.) H. Karst.";"299900"
"Phleum pratense aggr.";"300005"
"Phleum subulatum (Savi) Asch. & Graebn.";"300230"
"Phlox subulata L.";"300260"
"Phragmites australis (Cav.) Steud.";"300300"
"Pimpinella major (L.) Huds.";"303800"
"Phuopsis stylosa (Trin.) B. D. Jacks.";"300450"
"Phyllitis scolopendrium (L.) Newman";"300500"
"Phyllostachys aurea Rivière & C. Rivière";"300530"
"Phyllostachys bambusoides Siebold & Zucc.";"300550"
"Phyllostachys nigra (Lindl.) Munro";"300570"
"Physalis alkekengi L.";"300600"
"Physalis peruviana L.";"300620"
"Physocarpus opulifolius (L.) Maxim.";"300650"
"Physoplexis comosa (L.) Schur";"300700"
"Physospermum cornubiense (L.) DC.";"300730"
"Phyteuma globulariifolium Sternb. & Hoppe";"301000"
"Phyteuma hedraianthifolium Rich. Schulz";"301300"
"Phyteuma hemisphaericum L.";"301400"
"Phyteuma humile Gaudin";"301500"
"Phyteuma michelii All.";"301600"
"Phyteuma nigrum F. W. Schmidt";"301700"
"Phyteuma orbiculare L.";"301800"
"Phyteuma ovatum Honck.";"301900"
"Phyteuma scheuchzeri All.";"302000"
"Plantago lanceolata L.";"307800"
"Phyteuma scorzonerifolium Vill.";"302200"
"Phyteuma spicatum L.";"302400"
"Phytolacca acinosa Roxb.";"302550"
"Phytolacca americana L.";"302600"
"Picea abies (L.) H. Karst.";"302800"
"Picris echioides L.";"303000"
"Pilularia globulifera L.";"303600"
"Pimpinella peregrina L.";"303950"
"Pimpinella saxifraga aggr.";"304100"
"Pinguicula alpina L.";"304300"
"Pinguicula grandiflora Lam.";"304390"
"Pinguicula leptoceras Rchb.";"304700"
"Pinguicula vulgaris L.";"304800"
"Pinus cembra L.";"304900"
"Pinus mugo Turra";"305495"
"Pinus nigra J. F. Arnold";"305900"
"Pinus pinea L.";"305950"
"Pinus strobus L.";"306000"
"Pinus sylvestris L.";"306100"
"Piptatherum paradoxum (L.) P. Beauv.";"306200"
"Pistacia terebinthus L.";"306300"
"Pistia stratiotes L.";"306350"
"Pisum sativum L.";"306595"
"Pittosporum tobira (Murray) W. T. Aiton";"306930"
"Plantago altissima L.";"307050"
"Plantago arenaria Waldst. & Kit.";"307100"
"Plantago argentea Chaix";"307200"
"Plantago atrata Hoppe";"307250"
"Plantago coronopus L.";"307450"
"Plantago major L.";"307850"
"Plantago media L.";"308100"
"Plantago sempervirens Crantz";"308200"
"Plantago serpentina aggr.";"308350"
"Platanthera bifolia (L.) Rich.";"308400"
"Platanthera chlorantha (Custer) Rchb.";"308500"
"Platanus ×hispanica Münchh.";"308600"
"Platanus orientalis L.";"308800"
"Platycladus orientalis (L.) Franco";"308850"
"Pleurospermum austriacum (L.) Hoffm.";"308900"
"Poa alpina L.";"309000"
"Poa annua L.";"309200"
"Poa badensis aggr.";"309400"
"Poa bulbosa L.";"309500"
"Poa cenisia All.";"309600"
"Poa chaixii Vill.";"309700"
"Poa compressa L.";"309800"
"Poa compressoformis Rouy";"309850"
"Poa glauca Vahl";"310000"
"Poa hybrida Gaudin";"310100"
"Poa laxa Haenke";"310200"
"Poa minor Gaudin";"310300"
"Poa nemoralis L.";"310500"
"Poa palustris L.";"310600"
"Poa perconcinna J. R. Edm.";"310700"
"Poa pratensis aggr.";"310900"
"Poa remota Forselles";"311000"
"Poa supina Schrad.";"311100"
"Poa trivialis L.";"311295"
"Poa variegata Lam.";"311450"
"Polemonium caeruleum L.";"311900"
"Polycarpon tetraphyllum (L.) L.";"312000"
"Polycnemum arvense L.";"312100"
"Polycnemum majus A. Braun";"312200"
"Polygala alpestris Rchb.";"312300"
"Polygala alpina (DC.) Steud.";"312400"
"Polygala amara aggr.";"312490"
"Polygala calcarea F. W. Schultz";"312600"
"Polygala chamaebuxus L.";"312700"
"Polygala comosa Schkuhr";"312800"
"Polygala exilis DC.";"312830"
"Polygala nicaeensis W. D. J. Koch";"312860"
"Polygala pedemontana E. P. Perrier & B. Verl.";"313000"
"Polygala serpyllifolia Hosé";"313100"
"Polygala vulgaris L.";"313195"
"Polygonatum multiflorum (L.) All.";"313400"
"Polygonatum odoratum (Mill.) Druce";"313500"
"Polygonatum verticillatum (L.) All.";"313700"
"Polygonum alpinum All.";"313900"
"Polygonum amphibium L.";"314000"
"Polygonum aviculare aggr.";"314300"
"Polygonum bistorta L.";"314400"
"Polygonum capitatum D. Don";"314560"
"Polygonum hydropiper L.";"314900"
"Polygonum lapathifolium L.";"314950"
"Polygonum minus Huds.";"315300"
"Polygonum mite Schrank";"315400"
"Polygonum nepalense Meisn.";"315450"
"Polygonum orientale L.";"315500"
"Polygonum persicaria L.";"315600"
"Polygonum polystachyum Meisn.";"315700"
"Polygonum viviparum L.";"315800"
"Polypodium cambricum L.";"316000"
"Polypodium interjectum Shivas";"316100"
"Polypodium vulgare L.";"316400"
"Polypogon monspeliensis (L.) Desf.";"316450"
"Polypogon viridis (Gouan) Breistr.";"316480"
"Polystichum ×bicknellii (Christ) Hahne";"316950"
"Polystichum ×illyricum (Borbás) Hahne";"316970"
"Polystichum aculeatum (L.) Roth";"316500"
"Polystichum braunii (Spenn.) Fée";"316600"
"Polystichum lonchitis (L.) Roth";"316800"
"Polystichum setiferum (Forssk.) Woyn.";"316900"
"Pontederia cordata L.";"317000"
"Populus ×canescens (Aiton) Sm.";"317600"
"Populus alba L.";"317100"
"Populus nigra aggr.";"317450"
"Populus tremula L.";"317500"
"Portulaca grandiflora Hook.";"317630"
"Portulaca oleracea L.";"317650"
"Potamogeton ×angustifolius Bercht. & J. Presl";"320500"
"Potamogeton ×decipiens W. D. J. Koch";"320550"
"Potamogeton ×nitens Weber";"320600"
"Potamogeton acutifolius Link";"318000"
"Potamogeton alpinus Balb.";"318100"
"Potamogeton coloratus Hornem.";"318300"
"Potamogeton compressus L.";"318400"
"Potamogeton crispus L.";"318500"
"Potamogeton friesii Rupr.";"318800"
"Potamogeton gramineus L.";"318900"
"Primula pedemontana Gaudin";"327100"
"Potamogeton helveticus (G. Fisch.) W. Koch";"319000"
"Potamogeton lucens L.";"319100"
"Potamogeton natans L.";"319200"
"Potamogeton nodosus Poir.";"319300"
"Potamogeton obtusifolius Mert. & W. D. J. Koch";"319500"
"Potamogeton pectinatus aggr.";"319750"
"Potamogeton perfoliatus L.";"319800"
"Potamogeton polygonifolius Pourr.";"320000"
"Potamogeton praelongus Wulfen";"320100"
"Potamogeton pusillus aggr.";"320350"
"Potamogeton trichoides Cham. & Schltdl.";"320400"
"Potentilla alba L.";"320700"
"Potentilla anglica Laichard.";"320850"
"Potentilla anserina L.";"320900"
"Potentilla argentea L.";"321100"
"Potentilla aurea L.";"321300"
"Potentilla brauneana Hoppe";"321400"
"Potentilla caulescens L.";"321600"
"Potentilla cinerea Vill.";"321700"
"Potentilla collina aggr.";"322000"
"Potentilla crantzii (Crantz) Fritsch";"322100"
"Potentilla delphinensis Gren. & Godr.";"322200"
"Potentilla erecta (L.) Raeusch.";"322400"
"Potentilla frigida Vill.";"322500"
"Potentilla fruticosa L.";"322550"
"Potentilla grammopetala Moretti";"322600"
"Potentilla grandiflora L.";"322700"
"Potentilla heptaphylla L.";"322800"
"Potentilla hirta L.";"322830"
"Potentilla incana G. Gaertn. & al.";"322850"
"Potentilla inclinata Vill.";"322900"
"Potentilla intermedia L.";"323000"
"Potentilla micrantha DC.";"323200"
"Potentilla multifida L.";"323300"
"Potentilla neglecta Baumg.";"323350"
"Potentilla nitida L.";"323500"
"Potentilla nivea L.";"323600"
"Potentilla norvegica L.";"323700"
"Potentilla palustris (L.) Scop.";"323800"
"Potentilla pensylvanica L.";"324000"
"Potentilla pusilla Host";"324300"
"Potentilla recta L.";"324400"
"Potentilla reptans L.";"324500"
"Potentilla rupestris L.";"324600"
"Potentilla sterilis (L.) Garcke";"324700"
"Potentilla supina L.";"324800"
"Potentilla thuringiaca Link";"325000"
"Potentilla verna L.";"325100"
"Prenanthes purpurea L.";"325200"
"Primula acaulis (L.) L.";"325500"
"Primula albenensis Banfi & Ferl.";"325600"
"Primula auricula L.";"325700"
"Primula daonensis (Leyb.) Leyb.";"325900"
"Primula elatior (L.) L.";"325950"
"Primula farinosa L.";"326200"
"Primula glaucescens Moretti";"326300"
"Primula glutinosa Jacq.";"326400"
"Primula halleri J. F. Gmel.";"326500"
"Primula hirsuta All.";"326605"
"Primula integrifolia L.";"326700"
"Primula latifolia Lapeyr.";"326900"
"Primula minima L.";"327000"
"Primula veris L.";"327195"
"Primula villosa Wulfen";"327500"
"Pritzelago alpina (L.) Kuntze";"327650"
"Prunella grandiflora (L.) Scholler";"327900"
"Prunella laciniata (L.) L.";"328000"
"Prunella vulgaris L.";"328100"
"Prunus armeniaca L.";"328300"
"Prunus avium L.";"328400"
"Prunus cerasifera Ehrh.";"328500"
"Prunus cerasus L.";"328600"
"Prunus domestica L.";"329040"
"Prunus dulcis (Mill.) D. A. Webb";"329200"
"Prunus laurocerasus L.";"329400"
"Pulsatilla vernalis (L.) Mill.";"334100"
"Prunus lusitanica L.";"329450"
"Prunus mahaleb L.";"329500"
"Prunus padus L.";"329600"
"Prunus persica (L.) Batsch";"330000"
"Prunus serotina Ehrh.";"330200"
"Prunus spinosa L.";"330300"
"Prunus subhirtella Miq.";"330330"
"Pseudolysimachion maritimum (L.) Á. Löve & D. Löve";"330350"
"Pseudolysimachion spicatum (L.) Opiz";"330360"
"Pseudorchis albida (L.) Á. Löve & D. Löve";"330400"
"Pseudosasa japonica (Steud.) Nakai";"330450"
"Pseudostellaria europaea Schaeftl.";"330500"
"Pseudotsuga menziesii (Mirb.) Franco";"330600"
"Pteridium aquilinum (L.) Kuhn";"330800"
"Pteris cretica L.";"330900"
"Pteris vittata L.";"330960"
"Pterocarya fraxinifolia (Poir.) Spach";"330980"
"Ptychotis saxifraga (L.) Loret & Barrandon";"331000"
"Puccinellia distans (Jacq.) Parl.";"331100"
"Pueraria lobata (Willd.) Ohwi";"331160"
"Pulicaria dysenterica (L.) Bernh.";"331200"
"Pulicaria vulgaris Gaertn.";"331300"
"Pulmonaria australis (Murr) W. Sauer";"331500"
"Pulmonaria mollis aggr.";"332200"
"Pulmonaria officinalis aggr.";"332990"
"Pulsatilla ×bolzanensis Murr";"334270"
"Pulsatilla alpina (L.) Delarbre";"333195"
"Pulsatilla halleri (All.) Willd.";"333700"
"Pulsatilla montana (Hoppe) Rchb.";"333800"
"Pulsatilla rubra Delarbre";"333900"
"Pulsatilla vulgaris Mill.";"334200"
"Punica granatum L.";"334300"
"Puschkinia scilloides Adams";"334330"
"Pyracantha coccinea M. Roem.";"334350"
"Pyrola chlorantha Sw.";"334400"
"Pyrola media Sw.";"334500"
"Pyrola minor L.";"334600"
"Pyrola rotundifolia L.";"334700"
"Pyrus nivalis Jacq.";"335200"
"Pyrus pyraster aggr.";"335400"
"Quercus cerris L.";"335600"
"Quercus ilex L.";"335800"
"Quercus palustris Münchh.";"335850"
"Quercus petraea Liebl.";"335900"
"Quercus pubescens Willd.";"336000"
"Quercus robur L.";"336100"
"Quercus rubra L.";"336200"
"Radiola linoides Roth";"336300"
"Ramonda myconi (L.) Rchb.";"336350"
"Ranunculus aconitifolius L.";"336500"
"Ranunculus acris L.";"336595"
"Ranunculus alpestris L.";"336800"
"Ranunculus aquatilis aggr.";"337000"
"Ranunculus glacialis L.";"338700"
"Ranunculus arvensis L.";"337100"
"Ranunculus auricomus aggr.";"337300"
"Ranunculus bilobus Bertol.";"337500"
"Ranunculus bulbosus L.";"337700"
"Ranunculus circinatus Sibth.";"338000"
"Ranunculus ficaria L.";"338200"
"Ranunculus flammula L.";"338400"
"Ranunculus fluitans Lam.";"338500"
"Ranunculus gramineus L.";"338800"
"Ranunculus hederaceus L.";"339000"
"Ranunculus hybridus Biria";"339100"
"Ranunculus kuepferi Greuter & Burdet";"339200"
"Ranunculus lanuginosus L.";"339300"
"Ranunculus lingua L.";"339400"
"Ranunculus monspeliacus L.";"339450"
"Ranunculus montanus aggr.";"339505"
"Ranunculus muricatus L.";"339550"
"Ranunculus paludosus Poir.";"339800"
"Ranunculus parnassiifolius L.";"339900"
"Ranunculus parviflorus L.";"339960"
"Ranunculus platanifolius L.";"340300"
"Ranunculus pygmaeus Wahlenb.";"340700"
"Ranunculus repens L.";"340900"
"Ranunculus reptans L.";"341000"
"Ranunculus rionii Lagger";"341100"
"Ranunculus sardous Crantz";"341200"
"Ranunculus sceleratus L.";"341500"
"Ranunculus seguieri Vill.";"341600"
"Ranunculus thora L.";"341800"
"Ranunculus trichophyllus Chaix";"341895"
"Ranunculus tuberosus aggr.";"342210"
"Ranunculus velutinus Ten.";"342250"
"Raphanus raphanistrum L.";"342500"
"Raphanus sativus L.";"342600"
"Rapistrum perenne (L.) All.";"342700"
"Rapistrum rugosum (L.) All.";"342800"
"Reseda lutea L.";"342900"
"Reseda luteola L.";"343000"
"Reseda phyteuma L.";"343100"
"Reynoutria japonica aggr.";"343220"
"Rhamnus alaternus L.";"343300"
"Rhamnus alpina L.";"343400"
"Rhamnus cathartica L.";"343500"
"Rhamnus pumila Turra";"343600"
"Rhamnus saxatilis Jacq.";"343700"
"Rhaponticum coniferum (L.) Greuter";"343850"
"Rheum rhabarbarum L.";"344000"
"Rhinanthus alectorolophus (Scop.) Pollich";"344100"
"Rhinanthus angustifolius C. C. Gmel.";"344210"
"Rhinanthus antiquus (Sterneck) Schinz & Thell.";"344400"
"Rhinanthus glacialis Personnat";"344700"
"Rhinanthus minor L.";"344800"
"Rhodiola rosea L.";"345200"
"Rhododendron ×intermedium Wender.";"345450"
"Rhododendron ferrugineum L.";"345300"
"Rhododendron hirsutum L.";"345400"
"Rhodothamnus chamaecistus (L.) Rchb.";"345500"
"Rhus typhina L.";"345600"
"Rhynchospora alba (L.) Vahl";"345800"
"Rhynchospora fusca (L.) W. T. Aiton";"345900"
"Ribes alpinum L.";"346000"
"Ribes aureum Pursh";"346050"
"Ribes nigrum L.";"346100"
"Ribes petraeum Wulfen";"346200"
"Ribes rubrum L.";"346300"
"Ribes sanguineum Pursh";"346350"
"Ribes uva-crispa L.";"346400"
"Robinia pseudoacacia L.";"346500"
"Rorippa ×anceps (Wahlenb.) Rchb.";"347300"
"Rorippa amphibia (L.) Besser";"346600"
"Rorippa austriaca (Crantz) Besser";"346700"
"Rorippa islandica aggr.";"346805"
"Rorippa stylosa (Pers.) Mansf. & Rothm.";"347150"
"Rorippa sylvestris (L.) Besser";"347200"
"Rosa ×polliniana Spreng.";"351050"
"Rosa arvensis Huds.";"347600"
"Rosa canina aggr.";"347850"
"Rosa corymbifera aggr.";"348310"
"Rosa foetida Herrm.";"348550"
"Rosa gallica L.";"348600"
"Rosa glauca Pourr.";"348700"
"Rosa jundzillii Besser";"348800"
"Rosa majalis Herrm.";"348900"
"Rosa multiflora Thunb.";"349250"
"Rosa pendulina L.";"349500"
"Rosa rubiginosa aggr.";"349950"
"Rosa rugosa Thunb.";"350050"
"Rosa spinosissima L.";"350200"
"Rosa tomentosa aggr.";"350650"
"Rosa virginiana Mill.";"350860"
"Rosmarinus officinalis L.";"351100"
"Rostraria cristata (L.) Tzvelev";"351200"
"Rubia peregrina L.";"351300"
"Rubia tinctorum L.";"351400"
"Rubus caesius L.";"352200"
"Rubus chamaemorus L.";"352420"
"Rubus corylifolius aggr.";"352650"
"Rubus fruticosus aggr.";"353120"
"Rubus idaeus L.";"354400"
"Rubus odoratus L.";"356030"
"Rubus parviflorus Nutt.";"356060"
"Rubus phoenicolasius Maxim.";"356200"
"Rubus saxatilis L.";"357400"
"Rudbeckia hirta L.";"358700"
"Rudbeckia laciniata L.";"358800"
"Rumex ×pratensis Mert. & W. D. J. Koch";"360650"
"Rumex acetosa L.";"358900"
"Rumex acetosella L.";"359000"
"Rumex alpestris Jacq.";"359300"
"Rumex alpinus L.";"359400"
"Rumex aquaticus L.";"359600"
"Rumex conglomeratus Murray";"359800"
"Rumex crispus L.";"359900"
"Rumex hydrolapathum Huds.";"360000"
"Rumex longifolius DC.";"360100"
"Rumex maritimus L.";"360200"
"Rumex nebroides Campd.";"360250"
"Rumex nivalis Hegetschw.";"360300"
"Rumex obtusifolius L.";"360400"
"Rumex palustris Sm.";"360500"
"Rumex patientia L.";"360600"
"Rumex pulcher L.";"360700"
"Rumex sanguineus L.";"360800"
"Rumex scutatus L.";"360900"
"Rumex thyrsiflorus Fingerh.";"361100"
"Ruscus aculeatus L.";"361200"
"Ruta graveolens L.";"361300"
"Sagina apetala Ard.";"361400"
"Sagina glabra (Willd.) Fenzl";"361800"
"Sagina nodosa (L.) Fenzl";"362100"
"Sagina procumbens L.";"362200"
"Sagina saginoides (L.) H. Karst.";"362300"
"Sagina subulata (Sw.) C. Presl";"362400"
"Sagittaria latifolia Willd.";"362500"
"Sagittaria platyphylla (Engelm.) J. G. Sm.";"362600"
"Sagittaria sagittifolia L.";"362700"
"Salix ×fragilis L.";"366650"
"Salix ×hegetschweileri Heer";"366700"
"Salix alba L.";"362800"
"Salix alpina Scop.";"362900"
"Salix apennina A. K. Skvortsov";"363000"
"Salix appendiculata Vill.";"363100"
"Salix arenaria L.";"363150"
"Salix aurita L.";"363200"
"Salix babylonica aggr.";"363300"
"Salix bicolor Willd.";"363400"
"Salix breviserrata Flod.";"363500"
"Salix caesia Vill.";"363600"
"Salix caprea L.";"363700"
"Salix cinerea L.";"363800"
"Salix daphnoides Vill.";"363900"
"Salix elaeagnos Scop.";"364000"
"Salix euxina I. V. Belyaeva";"364150"
"Salix foetida DC.";"364200"
"Salix glabra Scop.";"364400"
"Salix glaucosericea Flod.";"364500"
"Salix hastata L.";"364600"
"Salix helvetica Vill.";"364700"
"Salix herbacea L.";"364800"
"Salix laggeri Wimm.";"364900"
"Salix myrsinifolia Salisb.";"365000"
"Salix myrtilloides L.";"365100"
"Salix pentandra L.";"365500"
"Salix purpurea L.";"365800"
"Salix repens L.";"366000"
"Salix reticulata L.";"366100"
"Salix retusa L.";"366200"
"Salix rosmarinifolia L.";"366250"
"Salix serpillifolia Scop.";"366300"
"Salix starkeana Willd.";"366350"
"Salix triandra L.";"366400"
