"name";"id_in_source"
"Androsace adfinis Biroli subsp. puberula (Jord. & Fourr.) Kress";"31200"
"Androsace alpina (L.) Lam. (Alpen-Mannsschild)";"31300"
"Androsace alpina aggr.";"1001398"
"Androsace brevis (Hegetschw.) Ces. (Charpentiers Mannsschild)";"31400"
"Androsace brigantiaca Jord. & Fourr. (Cottischer Mannsschild)";"31500"
"Androsace carnea aggr.";"31600"
"Androsace carnea auct.";"31700"
"Androsace chaixii";"1001402"
"Androsace chamaejasme Wulfen (Bewimperter Mannsschild)";"31800"
"Androsace cinerea";"1001404"
"Androsace elongata";"1001399"
"Androsace halleri aggr.";"1001400"
"Androsace halleri L. (Hallers Mannsschild)";"31900"
"Androsace hausmannii Leyb. (Hausmanns Mannsschild)";"32000"
"Androsace helvetica (L.) All. (Schweizerischer Mannsschild)";"32100"
"Androsace lactea L. (Milchweisser Mannsschild)";"32200"
"Androsace maxima L. (Acker-Mannsschild)";"32300"
"Androsace obtusifolia All. (Stumpfblättriger Mannsschild)";"32400"
"Androsace puberula Jord. & Fourr. (Flaumigbehaarter Mannsschild)";"32500"
"Androsace pubescens DC. (Weichhaariger Mannsschild)";"32600"
"Androsace rosea Jord. & Fourr.";"32700"
"Androsace septentrionalis aggr.";"1001401"
"Androsace septentrionalis L. (Nordischer Mannsschild)";"32800"
"Androsace sesleri";"1001405"
"Androsace vandellii (Turra) Chiov. (Vandellis Mannsschild)";"32900"
"Androsace villosa L. (Zottiger Mannsschild)";"33000"
"Androsace vitaliana (L.) Lapeyr. (Goldprimel)";"33100"
"Androsace vitaliana aggr.";"1001403"
"Androsace wulfeniana W. D. J. Koch (Wulfens Mansschild)";"33200"
"Andryala integrifolia (ganzblättrige Andryala)";"1000161"
"Anemone baldensis L. (Monte-Baldo-Windröschen)";"33300"
"Anemone blanda";"1001406"
"Anemone coronaria";"1001407"
"Anemone hortensis";"1001408"
"Anemone japonica";"1001409"
"Anemone narcissiflora L. (Narzissenblütiges Windröschen)";"33400"
"Anemone narcissifolia L.";"33500"
"Anemone nemorosa L. (Busch-Windröschen)";"33600"
"Anemone ranunculoides L. (Gelbes Windröschen)";"33700"
"Anemone sylvestris L. (Hügel-Windröschen)";"33800"
"Anemone trifolia (dreiblättriges Windröschen)";"1000055"
"Anethum graveolens L. (Dill)";"33900"
"Angelica archangelica";"1001038"
"Angelica montana";"1001411"
"Angelica pyrenaea (L.) Spreng. (Pyrenäen-Brustwurz)";"34000"
"Angelica sylvestris aggr.";"1001410"
"Angelica sylvestris L. (Wilde-Brustwurz)";"34100"
"Anoda cristata";"1001412"
"Anogramma leptophylla (L.) Link (Nacktfarn)";"34200"
"Antennaria carpatica (Wahlenb.) Bluff & Fingerh. (Karpaten-Katzenpfötchen)";"34300"
"Antennaria dioica (L.) Gaertn. (Gemeines Katzenpfötchen)";"34400"
"Anthemis altissima aggr.";"1001413"
"Anthemis altissima L. (Riesen-Hundskamille)";"34500"
"Anthemis arvensis aggr.";"1001415"
"Anthemis arvensis L. (Feld-Hundskamille)";"34600"
"Anthemis australis";"1001423"
"Anthemis austriaca Jacq. (Oesterreichische Hundskamille)";"34700"
"Anthemis carpatica";"1001419"
"Anthemis columnae";"1001420"
"Anthemis cotula L. (Stinkende Hundskamille)";"34800"
"Anthemis cretica aggr.";"1001418"
"Anthemis gerardiana";"1001421"
"Anthemis incrassata";"1001416"
"Anthemis ruthenica";"1001417"
"Anthemis segetalis";"1001414"
"Anthemis tinctoria aggr.";"1001422"
"Anthemis tinctoria L. (Färberkamille)";"34900"
"Anthemis triumfettii (L.) DC. (Trionfettis Hundskamille)";"35000"
"Anthericum liliago L. (Astlose Graslilie)";"35100"
"Anthericum ramosum L. (Ästige Graslilie)";"35200"
"Anthoxanthum alpinum Á. & D. Löve (Alpen-Ruchgras)";"35300"
"Anthoxanthum aristatum";"1001424"
"Anthoxanthum odoratum aggr.";"35500"
"Anthoxanthum odoratum L. (Ruchgras)";"35400"
"Anthriscus alpina";"1001426"
"Anthriscus caucalis M. Bieb. (Gemeiner Kerbel)";"35600"
"Anthriscus cerefolium (L.) Hoffm. (Garten-Kerbel)";"35700"
"Anthriscus nitida (Wahlenb.) Hazsl. (Glänzender Kerbel)";"35800"
"Anthriscus stenophyllus";"1001427"
"Anthriscus sylvestris (L.) Hoffm. (Wiesen-Kerbel)";"35900"
"Anthriscus sylvestris aggr.";"1001425"
"Anthyllis alpestris Hegetschw.";"36000"
"Anthyllis cherleri Brügger";"36100"
"Anthyllis forondae";"1001428"
"Anthyllis guyoti";"1001429"
"Anthyllis jacquinii A. Kern.";"36200"
"Anthyllis macrocephala Wender.";"36300"
"Anthyllis montana L. s.l.";"36395"
"Anthyllis montana L. s.str. (Berg-Wundklee)";"36400"
"Anthyllis montana L. subsp. jacquinii (A. Kern.) Hayek (Jacquins Wundklee)";"36500"
"Anthyllis polyphylla (DC.) Kit.";"36600"
"Anthyllis pseudovulneraria";"1001430"
"Anthyllis sp.";"1003960"
"Anthyllis spruneri";"1001431"
"Anthyllis versicolor";"1001432"
"Anthyllis vulgaris (W. D. J. Koch) A. Kern.";"36700"
"Anthyllis vulneraria L. s.l.";"36790"
"Anthyllis vulneraria L. s.str. (Echter Wundklee)";"36800"
"Anthyllis vulneraria L. subsp. alpestris (Schult.) Asch. & Graebn. (Alpen-Wundklee)";"36900"
"Anthyllis vulneraria L. subsp. carpatica (Pant.) Nyman (Karpaten-Wundklee)";"37000"
"Anthyllis vulneraria L. subsp. cherleri (Brügger) Braun-Blanq.";"37100"
"Anthyllis vulneraria L. subsp. polyphylla (DC.) Nyman (Steppen-Wundklee)";"37200"
"Anthyllis vulneraria L. subsp. valesiaca (Beck) Guyot (Cherlers Wundklee)";"37300"
"Anthyllis vulnerarioides";"1001433"
"Anthyllis weldeniana";"1001434"
"Antirrhinum asarina L.";"37400"
"Antirrhinum latifolium Mill. (Breitblättriges Löwenmaul)";"37500"
"Antirrhinum majus aggr.";"1001435"
"Antirrhinum majus L. (Garten-Löwenmaul)";"37600"
"Antirrhinum orontium L.";"37700"
"Apera interrupta (L.) P. Beauv. (Unterbrochener Windhalm)";"37800"
"Apera sp.";"1001039"
"Apera spica-venti (L.) P. Beauv. (Gemeiner Windhalm)";"37900"
"Aphanes arvensis aggr.";"1001436"
"Aphanes arvensis L. (Ackerfrauenmantel)";"38000"
"Aphanes australis Rydb. (Kleinfrüchtiger Ackerfrauenmantel)";"38050"
"Aphanes inexspectata W. Lippert ";"38100"
"Aphanes microcarpa auct.";"38200"
"Aphanes minutiflora";"1001437"
"Aphyllanthes monspeliensis L. (Blaue Binsenlilie)";"38300"
"Apios americana";"1001438"
"Apium graveolens L. (Sellerie)";"38400"
"Apium inundatum (überschwemmter Sellerie)";"1000116"
"Apium nodiflorum (L.) Lag. (Knotenblütiger Eppich)";"38500"
"Apium nodiflorum aggr.";"1001439"
"Apium repens (Jacq.) Lag. (Kriechender Eppich)";"38600"
"Aposeris foetida (L.) Less. (Hainlattich)";"38700"
"Aquilegia";"1001040"
"Aquilegia alpina L. (Alpen-Akelei)";"38800"
"Aquilegia atrata W. D. J. Koch (Dunkle Akelei)";"38900"
"Aquilegia bertolonii";"1001441"
"Aquilegia einseleana aggr.";"1001440"
"Aquilegia einseleana F. W. Schultz (Einseles Akelei)";"39000"
"Aquilegia nigricans";"1001445"
"Aquilegia thalictrifolia";"1001442"
"Aquilegia vestinae";"1001443"
"Aquilegia vulgaris aggr.";"1001444"
"Aquilegia vulgaris L. (Gemeine Akelei)";"39100"
"Aquilegia vulgaris und A. atrata";"1001013"
"Arabidopsis thaliana (L.) Heynh. (Schotenkresse)";"39200"
"Arabis allionii DC. (Allionis Gänsekresse)";"39300"
"Arabis alpina aggr.";"1001446"
"Arabis alpina L. s.l.";"39350"
"Arabis alpina L. s.str. (Alpen-Gänsekresse)";"39400"
"Arabis alpina L. subsp. caucasica (Willd.) Briq. (Kaukasische Gänsekresse)";"39500"
"Arabis auriculata Lam. (Öhrchen-Gänsekresse)";"39600"
"Arabis bellidifolia Crantz s.l.";"39650"
"Arabis bellidifolia Crantz s.str. (Gänseblümchenblättrige Gänsekresse)";"39700"
"Arabis bellidifolia Crantz subsp. stellulata (Bertol.) Greuter & Burdet (Zwerg-Gänsekresse)";"39800"
"Arabis bellidifolia Jacq. non Crantz";"39850"
"Arabis brassica (Leers) Rauschert";"39900"
"Arabis caerulea All. (Blaue Gänsekresse)";"40000"
"Arabis caucasica Willd.";"40100"
"Arabis ciliata Clairv. (Bewimperte Gänsekresse)";"40200"
"Arabis collina Ten. (Mauer-Gänsekresse)";"40300"
"Arabis corymbiflora Vest";"40400"
"Arabis glabra (L.) Bernh.";"40500"
"Arabis hirsuta (L.) Scop. (Rauhhaarige Gänsekresse)";"40600"
"Arabis hirsuta aggr.";"40605"
"Arabis jacquinii Beck";"40700"
"Arabis muralis Bertol.";"40800"
"Arabis muricola Jord.";"40900"
"Arabis nemorensis (Hoffm.) W. D. J. Koch (Flachschotige Gänsekresse)";"41000"
"Arabis nova Vill. (Felsen-Gänsekresse)";"41100"
"Arabis pauciflora (Grimm) Garcke";"41200"
"Arabis planisiliqua auct.";"41300"
"Arabis procurrens";"1001448"
"Arabis pumila aggr.";"1001449"
"Arabis pumila auct.";"41400"
"Arabis recta Vill.";"41500"
"Arabis rosea DC.";"41550"
"Arabis sagittata (Bertol.) DC. (Pfeilblättrige Gänsekresse)";"41600"
"Arabis scabra All. (Rauhe Gänsekresse)";"41700"
"Arabis scopoliana";"1001450"
"Arabis serpillifolia Vill. (Quendelblättrige Gänsekresse)";"41800"
"Arabis soyeri Reut. & É. Huet subsp. subcoriacea (Gren.) Breistr.";"41900"
"Arabis subcoriacea Gren. (Jacquins Gänsekresse)";"42000"
"Arabis sudetica";"1001447"
"Arabis turrita L. (Turm-Gänsekresse)";"42100"
"Arabis verna";"1001451"
"Arabis vochinensis";"1001452"
"Arbutus unedo";"1001453"
"Arceuthobium oxycedri";"1001454"
"Arctium lappa aggr.";"1001455"
"Arctium lappa L. (Grosse Klette)";"42200"
"Arctium minus Bernh. s.l.";"42300"
"Arctium minus Bernh. s.str. (Kleine Klette)";"42400"
"Arctium minus Bernh. subsp. pubens (Bab.) Arènes (Flaumige Klette)";"42500"
"Arctium nemorosum Lej. (Hain-Klette)";"42600"
"Arctium pubens Bab.";"42700"
"Arctium sp.";"1003906"
"Arctium tomentosum Mill. (Filzige Klette)";"42800"
"Arctium vulgare auct.";"42900"
"Arctostaphylos alpina (L.) Spreng. (Alpen-Bärentraube)";"43000"
"Arctostaphylos uva-ursi (L.) Spreng. (Immergrüne Bärentraube)";"43100"
"Aremonia agrimonoides (L.) DC. (Aremonie)";"43200"
"Arenaria aggregata";"1001456"
"Arenaria bernensis Favarger";"43300"
"Arenaria biflora L. (Zweiblütiges Sandkraut)";"43400"
"Arenaria ciliata aggr.";"43505"
"Arenaria ciliata L. (Bewimpertes Sandkraut)";"43500"
"Arenaria ciliata L. subsp. gothica (Fr.) Hartm.";"43600"
"Arenaria ciliata L. subsp. multicaulis (L.) Arcang.";"43700"
"Arenaria cinerea";"1001457"
"Arenaria gothica Fr. (Gothisches Sandkraut)";"43800"
"Arenaria grandiflora L. (Grossblütiges Sandkraut)";"43900"
"Arenaria huteri";"1001458"
"Arenaria leptoclados (Rchb.) Guss. (Zartes Sandkraut)";"44000"
"Arenaria marschlinsii W. D. J. Koch (Salis-Marschlins&#39; Sandkraut)";"44100"
"Arenaria multicaulis L. (Vielstengliges Sandkraut)";"44200"
"Arenaria purpurascens";"1001459"
"Arenaria serpyllifolia aggr.";"44305"
"Arenaria serpyllifolia L. (Quendelblättriges Sandkraut)";"44300"
"Arenaria sp.";"1003944"
"Argyrolobium linnaeanum Walp.";"44400"
"Argyrolobium zanonii (Turra) P. W. Ball (Silberginster)";"44500"
"Aristolochia clematitis L. (Gewöhnliche Osterluzei)";"44600"
"Aristolochia lutea";"1001461"
"Aristolochia pallida aggr.";"1001460"
"Aristolochia pallida Willd. (Bleiche Osterluzei)";"44700"
"Aristolochia paucinervis";"1001462"
"Aristolochia pistolochia";"1001463"
"Aristolochia rotunda L. (Rundblättrige Osterluzei)";"44800"
"Armeria alliacea auct.";"44900"
"Armeria alpina Willd. s.str. (Alpen-Grasnelke)";"45000"
"Armeria alpina Willd. subsp. purpurea (W. D. J. Koch) E. Baumann (Purpur-Grasnelke)";"45100"
"Armeria arenaria (Pers.) Schult. (Wegerichartige Grasnelke)";"45200"
"Armeria arenaria aggr.";"1001464"
"Armeria bupleuroides";"1001465"
"Armeria elongata";"1001468"
"Armeria halleri";"1001469"
"Armeria maritima aggr.";"1001467"
"Armeria plantaginea Willd.";"45300"
"Armeria praecox";"1001466"
"Armeria purpurea W. D. J. Koch";"45400"
"Armoracia lapathifolia Gilib.";"45500"
"Armoracia rusticana P. Gaertn. & al. (Meerrettich)";"45600"
"Arnica chamissonis";"1001470"
"Arnica montana L. (Arnika)";"45700"
"Arnoseris minima (L.) Schweigg. & Körte (Lämmerlattich)";"45800"
"Arrhenatherum bulbosum";"1001472"
"Arrhenatherum elatius (L.) J. & C. Presl (Französiches Raigras, Fromental)";"45900"
"Arrhenatherum elatius aggr.";"1001471"
"Artemisia abrotanum L. (Eberreis)";"46000"
"Artemisia absinthium L. (Wermut)";"46100"
"Artemisia alba Turra (Kampfer-Wermut)";"46200"
"Artemisia annua L. (Einjähriger Beifuss)";"46300"
"Artemisia atrata Lam. (Schwarzer Beifuss)";"46400"
"Artemisia biennis Willd.";"46450"
"Artemisia borealis Pall. (Nordischer Beifuss)";"46500"
"Artemisia borealis Pall. subsp. nana (Gaudin) Fritsch";"46600"
"Artemisia campestris aggr.";"1001473"
"Artemisia campestris L. s.l.";"46700"
"Artemisia campestris L. s.str. (Feld-Beifuss)";"46750"
"Artemisia campestris L. subsp. alpina (DC.) Arcang.";"46760"
"Artemisia chamaemelifolia Vill. (Kamillen Beifuss)";"46800"
"Artemisia dracunculus L. (Estragon)";"46900"
"Artemisia eriantha";"1001474"
"Artemisia genipi aggr.";"47100"
"Artemisia genipi Weber (Schwarze Edelraute)";"47000"
"Artemisia glacialis L. (Gletscher-Edelraute)";"47200"
"Artemisia insipida";"1001475"
"Artemisia lanata (wollige Edelraute)";"1000154"
"Artemisia mutellina Vill.";"47300"
"Artemisia nitida Bertol. (Glänzende Edelraute)";"47400"
"Artemisia nivalis Braun-Blanq. (Schnee-Edelraute)";"47500"
"Artemisia pedemontana";"1001476"
"Artemisia petrosa (Felsenedelraute)";"1000155"
"Artemisia pontica L. (Pontischer Wermut)";"47600"
"Artemisia scoparia";"1001477"
"Artemisia umbelliformis Lam. (Echte Edelraute)";"47700"
"Artemisia vallesiaca All. (Walliser Wermut)";"47800"
"Artemisia verlotiorum Lamotte (Verlotscher Beifuss)";"47900"
"Artemisia vulgaris aggr.";"1001478"
"Artemisia vulgaris L. (Gemeiner Beifuss)";"48000"
"Arum cylindraceum";"1001480"
"Arum italicum Mill. (Italienischer Aronstab)";"48100"
"Arum maculatum aggr.";"1001479"
"Arum maculatum L. (Aronenkraut, Gemeiner Aronstab)";"48200"
"Aruncus dioicus (Walter) Fernald (Geissbart)";"48300"
"Aruncus sylvestris Kostel.";"48400"
"Arundo donax L. (Riesen-Pfahlrohr)";"48500"
"Asarina procumbens Mill. (Niederliegendes Löwenmaul)";"48600"
"Asarum caucasicum";"1001481"
"Asarum europaeum";"1003884"
"Asarum europaeum L. (Haselwurz)";"48700"
"Asarum ibericum";"1000050"
"Asarum italicum";"1001482"
"Asclepias syriaca L. (Syrische Seidenpflanze)";"48800"
"Asparagus acutifolius";"1001483"
"Asparagus officinalis L. (Gemüse-Spargel)";"48900"
"Asparagus tenuifolius Lam. (Zartblättriger Spargel)";"49000"
"Asperugo procumbens L. (Scharfkraut)";"49100"
"Asperula aristata L. f. (Grannen-Waldmeister)";"49200"
"Asperula arvensis L. (Acker-Waldmeister)";"49300"
"Asperula cynanchica aggr.";"1001484"
"Asperula cynanchica L. (Hügel-Waldmeister)";"49400"
"Asperula hexaphylla";"1001487"
"Asperula neilreichii";"1001485"
"Asperula purpurea (L.) Ehrend. (Purpur-Waldmeister)";"49500"
"Asperula rupicola";"1001486"
"Asperula taurina L. (Turiner Waldmeister)";"49600"
"Asperula tinctoria L. (Färber-Waldmeister)";"49700"
"Asphodelus albus aggr.";"1001488"
"Asphodelus albus Mill. (Affodill)";"49800"
"Asphodelus macrocarpus";"1001489"
"Asplenium adiantum-nigrum aggr.";"1001490"
"Asplenium adiantum-nigrum L. (Schwarzstieliger Streifenfarn)";"49900"
"Asplenium adulterinum aggr.";"50000"
"Asplenium adulterinum Milde (Bastard-Streifenfarn, Braungrünstieliger Streifenfarn)";"49950"
"Asplenium billotii F. W. Schultz (Billots Streifenfarn)";"50100"
"Asplenium ceterach L.";"50200"
"Asplenium cuneifolium Viv. (Keilblättriger Streifenfarn, Serpentin-Streifenfarn)";"50300"
"Asplenium dolomiticum";"1001495"
"Asplenium fissum Willd. (Zerschlitzter Streifenfarn)";"50400"
"Asplenium fontanum (L.) Bernh. (Jura-Streifenfarn, Quell-Streifenfarn)";"50500"
"Asplenium fontanum aggr.";"1001491"
"Asplenium foreziense Magnier (Foreser-Streifenfarn, Französischer Streifenfarn)";"50600"
"Asplenium hastatum";"1001497"
"Asplenium inexpectans";"1001498"
"Asplenium jahandiezii";"1001502"
"Asplenium lepidum C. Presl (Drüsiger Streifenfarn)";"50700"
"Asplenium obovatum";"1001493"
"Asplenium obovatum aggr.";"1001492"
"Asplenium onopteris L. (Spitzer Streifenfarn)";"50800"
"Asplenium pachyrachis";"1001499"
"Asplenium petrarchae (Guerin) DC.";"1001114"
"Asplenium presolanense (Mokry & al.) J. C. Vogel & Rumsey";"50850"
"Asplenium quadrivalens";"1001500"
"Asplenium ruta-muraria aggr.";"1001494"
"Asplenium ruta-muraria L. (Mauerraute, Mauer-Streifenfarn)";"50900"
"Asplenium scolopendrium L.";"51000"
"Asplenium seelosii Leyb. (Dolomiten-Streifenfarn)";"51100"
"Asplenium septentrionale (L.) Hoffm. (Gabeliger Streifenfarn, Nördlicher Streifenfarn)";"51200"
"Asplenium serpentini Tausch";"51300"
"Asplenium trichomanes aggr.";"1001496"
"Asplenium trichomanes L. (Braunstieliger Streifenfarn)";"51400"
"Asplenium viride aggr.";"1001501"
"Asplenium viride Huds. (Grünstieliger Streifenfarn)";"51500"
"Asplenium x alternifolium Wulfen (Deutscher Streifenfarn)";"51600"
"Asplenium x breynii auct.";"51700"
"Asplenium x murbeckii Dörfl.";"51750"
"Aster alpinus L. (Alpen-Aster)";"51800"
"Aster amellus L. (Berg-Aster)";"51900"
"Aster bellidiastrum (L.) Scop. (Alpenmasslieb)";"52000"
"Aster laevis";"1001503"
"Aster lanceolatus Willd.";"52100"
"Aster linosyris (L.) Bernh. (Goldschopf-Aster)";"52200"
"Aster novae-angliae L. (Neuenglische Aster)";"52300"
"Aster novi-belgii aggr. (Neubelgische Aster)";"52500"
"Aster novi-belgii L.";"52400"
"Aster sedifolius";"1001504"
"Aster squamatus";"1001505"
"Aster tradescantii L.";"52700"
"Aster x salignus Willd.";"52600"
"Aster x versicolor Willd.";"52800"
"Asteriscus spinosus (L.) Sch. Bip.";"52900"
"Asterolinon linum-stellatum";"1001506"
"Astilbe japonica";"1001507"
"Astragalus alopecuroides auct.";"53000"
"Astragalus alopecurus Pall. (Fuchsschwanztragant)";"53100"
"Astragalus alpinus L. (Alpen-Tragant)";"53200"
"Astragalus australis (L.) Lam. (Südlicher Tragant)";"53300"
"Astragalus austriacus";"1001508"
"Astragalus centralpinus Braun-Blanq.";"53400"
"Astragalus cicer L. (Kichererbsen-Tragant)";"53500"
"Astragalus danicus Retz. (Dänischer Tragant)";"53600"
"Astragalus depressus L. (Niederliegender Tragant)";"53700"
"Astragalus exscapus L. (Stengelloser Tragant)";"53800"
"Astragalus frigidus (L.) A. Gray (Gletscherlinse)";"53900"
"Astragalus glycyphyllos L. (Bärenschote, Süsser Tragant)";"54000"
"Astragalus gremlii Burnat (Gremlis Tragant)";"54100"
"Astragalus hamosus";"1001509"
"Astragalus hypoglottis";"1001511"
"Astragalus hypoglottis aggr.";"1001510"
"Astragalus incanus";"1001512"
"Astragalus leontinus Wulfen (Tiroler Tragant)";"54200"
"Astragalus monspessulanus L. (Französicher Tragant)";"54300"
"Astragalus norvegicus";"1001513"
"Astragalus onobrychis L. (Esparsetten-Tragant)";"54400"
"Astragalus pastellianus Pollini";"54500"
"Astragalus penduliflorus Lam. (Alpenlinse)";"54600"
"Astragalus purpureus Lam. subsp. gremlii (Burnat) Asch. & Graebn.";"54700"
"Astragalus sempervirens";"1003885"
"Astragalus sempervirens aggr.";"1001514"
"Astragalus sempervirens Lam. (Dorniger Tragant)";"54800"
"Astragalus stella";"1001515"
"Astragalus vesicarius aggr.";"1001516"
"Astragalus vesicarius L. s.l.";"54850"
"Astragalus vesicarius L. s.str. (Blasen-Tragant)";"54900"
"Astragalus vesicarius L. subsp. pastellianus (Pollini) Arcang. (Gelber Blasen-Tragant)";"55000"
"Astrantia bavarica aggr.";"1001517"
"Astrantia bavarica F. W. Schultz (Bayrische Sterndolde)";"55100"
"Astrantia carinthiaca";"1001520"
"Astrantia carniolica";"1001518"
"Astrantia major aggr.";"1001519"
"Astrantia major L. (Grosse Sterndolde)";"55200"
"Astrantia minor L. (Kleine Sterndolde)";"55300"
"Athamanta cretensis aggr.";"1001521"
"Athamanta cretensis L. (Augenwurz)";"55400"
"Athamanta turbith";"1001523"
"Athamanta vestina";"1001522"
"Athyrium alpestre (Hoppe) Moore";"55500"
"Athyrium distentifolium Opiz (Alpen-Waldfarn)";"55600"
"Athyrium filix-femina (L.) Roth (Gemeiner Waldfarn)";"55700"
"Athyrium filix-femina aggr.";"1001524"
"Atriplex hastata auct.";"55800"
"Atriplex hortensis L. (Garten-Melde)";"55900"
"Atriplex latifolia Wahlenb.";"56000"
"Atriplex micrantha";"1001526"
"Atriplex nitens Schkuhr";"56100"
"Atriplex oblongifolia Waldst. & Kit. (Langblättrige Melde)";"56200"
"Atriplex patula aggr.";"1001525"
"Atriplex patula L. (Gemeine Melde)";"56300"
"Atriplex prostrata DC. (Niederliegende Melde)";"56400"
"Atriplex rosea";"1001527"
"Atriplex sagittata Borkh. (Glänzende Melde)";"56450"
"Atriplex sp.";"1003909"
"Atriplex tatarica";"1001528"
"Atropa bella-donna L. (Tollkirsche)";"56500"
"Aubrieta deltoidea (L.) DC. (Aubrietie, Blaukissen)";"56600"
"Aucuba japonica Thunb. (Japanische Aukube)";"900010"
"Aurinia petraea";"1001529"
"Aurinia saxatilis (L.) Desv. (Felsensteinkraut)";"56700"
"Avena atherantha";"1001531"
"Avena barbata Link";"56750"
"Avena contracta auct.";"56800"
"Avena fatua aggr.";"1001530"
"Avena fatua L. (Flug-Hafer)";"56900"
"Avena ludoviciana";"1001532"
"Avena nuda L.";"56950"
"Avena orientalis Schreb.";"57000"
"Avena sativa aggr.";"1001533"
"Avena sativa L. s.l.";"57050"
"Avena sativa L. s.str. (Hafer, Rispen-Hafer)";"57100"
"Avena sativa L. subsp. orientalis (Schreb.) H. Werner (Fahnen-Hafer)";"57200"
"Avena sterilis (Taubhafer)";"1000029"
"Avena strigosa Schreb. (Rauh-Hafer)";"57300"
"Avenella corsica";"1001535"
"Avenella flexuosa (L.) Drejer (Drahtschmiele)";"57400"
"Avenella flexuosa aggr.";"1001534"
"Avenula pratensis (L.) Dumort.";"57500"
"Avenula pubescens (Huds.) Dumort.";"57600"
"Avenula versicolor (Vill.) M. Laínz";"57700"
"Azolla caroliniana";"1001537"
"Azolla filiculoides";"1001538"
"Azolla filiculoides aggr.";"1001536"
"Baldellia ranunculoides (L.) Parl. (Igelschlauch)";"57800"
"Ballota alba L.";"57900"
"Ballota frutescens";"1001539"
"Ballota nigra aggr.";"1001540"
"Ballota nigra L. s.l.";"57995"
"Ballota nigra L. s.str. (Schwarzer Gottvergess, Schwarznessel)";"58000"
